Starting RemoveRandom Benchmark Sync
OurIMPL 6	612	402	490	1107	1631	3303	6661	12995	26196	50834	114957	198154	427280	822767	1861410	3521663	7835264	14313945	40076202	58936829
OurIMPL 7	674	327	463	962	1462	3045	6072	11918	23890	47222	96304	195156	395676	802295	1917159	5446805	7911072	75005114	29197976	71807636
OurIMPL 8	726	411	538	1074	1581	3150	6234	12483	24659	49515	99994	211996	412411	969322	1863911	3443018	11144910	23069469	43155176	65172112
OurIMPL 9	687	374	483	1034	1600	3262	6578	12781	24861	48578	100713	204375	435632	833756	1746493	3579941	7752479	14543165	41510026	63229045


Starting RemoveHead Benchmark Concurrent 1
JavaIMPL 0	638	284	486	570	1515	2616	4060	8123	18440	34684	77083	160996	324544	652669	1325860	3231223	7039532	14409562	28915425	60973886
JavaIMPL 1	630	359	218	527	1276	2246	4304	8820	15679	30497	70945	136320	311052	705329	1430038	2951865	7246642	14959249	33163621	60281658
JavaIMPL 2	638	107	372	300	1086	1810	3907	6963	13348	32741	65818	156669	305663	631343	1421655	2805573	6466040	14644345	29120310	66144083
JavaIMPL 3	645	250	196	611	1324	2055	4135	8532	16486	32833	66605	149956	382574	682933	1384158	2937108	6711050	20490219	34440879	74399628
JavaIMPL 4	995	317	201	796	862	1527	4794	7840	14735	35707	66069	148123	316013	601660	2773703	3181557	6881859	15572639	34550082	77365848
JavaIMPL 5	664	195	165	457	928	1840	4681	6799	16047	37254	77659	152016	331179	722239	2374570	3147572	7285952	20499252	34738411	99055855
JavaIMPL 6	1162	140	240	296	1199	1831	4207	8179	16499	30886	72649	147288	346182	821569	1495336	3356044	9136467	17223534	36364059	72642535
JavaIMPL 7	1417	237	288	530	1211	2812	5285	8598	20514	45023	87469	201082	388027	710981	1833054	3621320	9130597	19736163	39155024	77156271
JavaIMPL 8	850	145	247	1356	1742	2865	4750	7992	17992	35561	65111	146212	312291	746684	1461276	4529615	7367373	15049521	39202685	69762926
JavaIMPL 9	723	359	266	994	1379	3661	4870	11459	22313	42772	98968	269145	615192	1015027	1693783	3964021	7587214	18143574	35291616	72170138
OurIMPL 0	802	621	771	1612	2275	4530	6091	11946	23895	48054	96637	196252	527996	845787	1761670	3679264	7187253	14581551	30890175	93925125
OurIMPL 1	592	380	490	1034	1563	3138	6261	12875	24693	49215	96308	201699	391337	878538	1774030	5433257	14202948	20132322	31589910	62585011
OurIMPL 2	689	364	465	965	1519	3159	15365	12987	24712	50267	98615	211289	405466	882315	1822849	4330819	13652949	21250574	45203043	62923261
OurIMPL 3	839	544	714	1451	2216	4518	8936	11994	24174	47141	97842	194323	440394	798351	1721303	3576511	11486616	23002858	33319269	91374714
OurIMPL 4	1110	563	574	1169	1854	3666	8882	14688	29852	54040	107109	231050	454656	869177	1696332	4505284	7385879	14742515	43994879	86773065
OurIMPL 5	648	351	497	963	1515	3061	6137	11971	24054	47174	101433	254586	433557	854362	2442120	4005297	7780570	25227264	49597829	89176948
OurIMPL 6	636	393	497	1101	1683	3396	6817	13406	26794	53155	100391	246897	564412	1195304	2169718	3539818	10858673	17011345	37173219	100449791
OurIMPL 7	569	425	540	1012	1637	3274	6811	14602	27758	63228	128069	270701	513313	891427	2639302	7199887	10155594	22372282	54054504	80912265
OurIMPL 8	620	343	453	1006	1539	3138	6230	12252	24723	48461	100182	210385	401837	1145843	2518142	4320180	7810919	14957007	52087164	72918575
OurIMPL 9	680	381	456	959	1567	3057	6072	12037	23940	47122	95363	194278	475180	809302	3528822	6295208	11859003	18543915	35858871	121635413


Starting RemoveHead Benchmark Concurrent 2
JavaIMPL 0	86	842	273	1215	1577	3063	4060	16791	45044	102745	189481	397457	717921	1570008	3111362	6144333	12215827	24545718	52996569	115041954
JavaIMPL 1	89	692	269	1315	1190	3245	7895	16353	50071	89881	188296	382652	747732	1526251	3026110	5693016	14368443	25292978	55437251	105263124
JavaIMPL 2	134	1768	498	710	668	6868	15091	20138	47749	104743	197781	385851	691829	1471439	3104738	7690439	13765092	26637189	54559441	112653530
JavaIMPL 3	80	614	769	791	1222	1972	4042	27199	24019	80548	157551	370737	754293	1342122	3585077	6234032	13453994	26786782	48421688	99878857
JavaIMPL 4	97	1265	402	935	1125	2598	4197	11721	54997	109541	231041	448895	878654	1548302	3223707	6451318	12608065	26559543	50439811	96543630
JavaIMPL 5	74	735	351	808	2833	2216	12595	16231	57541	47376	129509	405895	874464	1556232	2858449	6415805	14124848	25462123	53061044	101679654
JavaIMPL 6	80	673	864	830	1136	2568	4337	16537	44586	97393	199709	362492	760030	1479484	3378395	6270278	12884223	26264266	53683626	103044948
JavaIMPL 7	77	691	360	884	1527	1985	4442	8764	34458	56808	176896	364305	761709	1764545	3003513	6842735	12059199	27686451	56137792	105742077
JavaIMPL 8	75	905	253	2822	1724	2167	9687	13126	44481	105041	189308	363820	746718	1586456	3158669	6563395	12336617	23527417	51767803	96808793
JavaIMPL 9	82	595	434	838	1177	3105	9247	20419	42091	99177	200681	115590	730990	1415730	3019987	6230749	11688940	24114958	53050641	102177695
